id,amount,updated_at
"000635",250000,"07/04/2026 22:50:17"
"000636",2566000,"07/04/2026 22:50:17"
"000637",10000,"07/04/2026 22:50:17"
"000638",15900,"07/04/2026 22:50:17"
"000639",45000,"07/04/2026 22:50:17"
"000640",63000,"07/04/2026 22:50:17"
"000641",58565,"07/04/2026 22:50:17"
"000642",23000,"07/04/2026 22:50:17"
"000643",6500000,"07/04/2026 22:50:17"
"000644",25700,"07/04/2026 22:50:17"
"000645",8500,"07/04/2026 22:50:17"
"000646",69300,"07/04/2026 22:50:17"
"000647",85400,"07/04/2026 22:50:17"
"000648",96200,"07/04/2026 22:50:17"
"000649",89000,"07/04/2026 22:50:17"
"000650",58000,"07/04/2026 22:50:17"
"000651",47000,"07/04/2026 22:50:17"
"000652",69400,"07/04/2026 22:50:17"
"000653",25000,"07/04/2026 22:50:17"
"000654",36000,"07/04/2026 22:50:17"
"000655",41000,"07/04/2026 22:50:17"
"000656",82000,"07/04/2026 22:50:17"
"000657",93000,"07/04/2026 22:50:17"
"000658",71000,"07/04/2026 22:50:17"
"000659",37000,"07/04/2026 22:50:17"
"000660",24000,"07/04/2026 22:50:17"
"000661",68000,"07/04/2026 22:50:17"
"000662",91000,"07/04/2026 22:50:17"
"000663",42000,"07/04/2026 22:50:17"
"000664",53000,"07/04/2026 22:50:17"
"000665",75000,"07/04/2026 22:50:17"
"000666",860000,"07/04/2026 22:50:17"
"000667",45600,"07/04/2026 22:50:17"
"000668",78900,"07/04/2026 22:50:17"
"000669",12300,"07/04/2026 22:50:17"
"000670",85000,"07/04/2026 22:50:17"
"000671",97000,"07/04/2026 22:50:17"
"000672",96000,"07/04/2026 22:50:17"
"000673",85000,"07/04/2026 22:50:17"
"000674",250000,"07/04/2026 22:50:17"
"000675",2566000,"07/04/2026 22:50:17"
"000676",10000,"07/04/2026 22:50:17"
"000677",15900,"07/04/2026 22:50:17"
"000678",45000,"07/04/2026 22:50:17"
"000679",63000,"07/04/2026 22:50:17"
"000680",58565,"07/04/2026 22:50:17"
"000681",23000,"07/04/2026 22:50:17"
"000682",6500000,"07/04/2026 22:50:17"
"000683",25700,"07/04/2026 22:50:17"
"000684",8500,"07/04/2026 22:50:17"
"000685",69300,"07/04/2026 22:50:17"
"000686",85400,"07/04/2026 22:50:17"
"000687",96200,"07/04/2026 22:50:17"
"000688",89000,"07/04/2026 22:50:17"
"000689",58000,"07/04/2026 22:50:17"
"000690",47000,"07/04/2026 22:50:17"
"000691",69400,"07/04/2026 22:50:17"
"000692",25000,"07/04/2026 22:50:17"
"000693",36000,"07/04/2026 22:50:17"
"000694",41000,"07/04/2026 22:50:17"
"000695",250000,"07/04/2026 22:50:17"
"000696",2566000,"07/04/2026 22:50:17"
"000697",10000,"07/04/2026 22:50:17"
"000698",15900,"07/04/2026 22:50:17"
"000699",45000,"07/04/2026 22:50:17"
"000700",63000,"07/04/2026 22:50:17"
"000701",58565,"07/04/2026 22:50:17"
"000702",23000,"07/04/2026 22:50:17"
"000703",6500000,"07/04/2026 22:50:17"
"000704",25700,"07/04/2026 22:50:17"
"000705",8500,"07/04/2026 22:50:17"
"000706",69300,"07/04/2026 22:50:17"
"000707",85400,"07/04/2026 22:50:17"
"000708",96200,"07/04/2026 22:50:17"
"000709",89000,"07/04/2026 22:50:17"
"000710",58000,"07/04/2026 22:50:17"
"000711",47000,"07/04/2026 22:50:17"
"000712",69400,"07/04/2026 22:50:17"
"000713",25000,"07/04/2026 22:50:17"
"000714",36000,"07/04/2026 22:50:17"
"000715",41000,"07/04/2026 22:50:17"
"000716",82000,"07/04/2026 22:50:17"
"000717",93000,"07/04/2026 22:50:17"
"000718",71000,"07/04/2026 22:50:17"
"000719",37000,"07/04/2026 22:50:17"
"000720",24000,"07/04/2026 22:50:17"
"000721",68000,"07/04/2026 22:50:17"
"000722",91000,"07/04/2026 22:50:17"
"000723",42000,"07/04/2026 22:50:17"
"000724",53000,"07/04/2026 22:50:17"
"000725",75000,"07/04/2026 22:50:17"
"000726",860000,"07/04/2026 22:50:17"
"000727",45600,"07/04/2026 22:50:17"
"000728",78900,"07/04/2026 22:50:17"
"000729",12300,"07/04/2026 22:50:17"
"000730",85000,"07/04/2026 22:50:17"
"000731",97000,"07/04/2026 22:50:17"
"000732",96000,"07/04/2026 22:50:17"
"000733",85000,"07/04/2026 22:50:17"
"000734",250000,"07/04/2026 22:50:17"
"000735",2566000,"07/04/2026 22:50:17"
"000736",10000,"07/04/2026 22:50:17"
"000737",15900,"07/04/2026 22:50:17"
"000738",45000,"07/04/2026 22:50:17"
"000739",63000,"07/04/2026 22:50:17"
"000740",58565,"07/04/2026 22:50:17"
"000741",23000,"07/04/2026 22:50:17"
"000742",6500000,"07/04/2026 22:50:17"
"000743",25700,"07/04/2026 22:50:17"
"000744",8500,"07/04/2026 22:50:17"
"000745",69300,"07/04/2026 22:50:17"
"000746",85400,"07/04/2026 22:50:17"
"000747",96200,"07/04/2026 22:50:17"
"000748",89000,"07/04/2026 22:50:17"
"000749",58000,"07/04/2026 22:50:17"
"000750",47000,"07/04/2026 22:50:17"
"000751",69400,"07/04/2026 22:50:17"
"000752",25000,"07/04/2026 22:50:17"
"000753",36000,"07/04/2026 22:50:17"
"000754",41000,"07/04/2026 22:50:17"
"000755",82000,"07/04/2026 22:50:17"
"000756",93000,"07/04/2026 22:50:17"
"000757",71000,"07/04/2026 22:50:17"
"000758",37000,"07/04/2026 22:50:17"
"000759",24000,"07/04/2026 22:50:17"
"000760",68000,"07/04/2026 22:50:17"
"000761",91000,"07/04/2026 22:50:17"
"000762",42000,"07/04/2026 22:50:17"
"000763",53000,"07/04/2026 22:50:17"
"000764",75000,"07/04/2026 22:50:17"
"000765",860000,"07/04/2026 22:50:17"
"000766",45600,"07/04/2026 22:50:17"
"000767",78900,"07/04/2026 22:50:17"
"000768",12300,"07/04/2026 22:50:17"
"000769",85000,"07/04/2026 22:50:17"
"000770",97000,"07/04/2026 22:50:17"
"000771",96000,"07/04/2026 22:50:17"
"000772",85000,"07/04/2026 22:50:17"
"000773",250000,"07/04/2026 22:50:17"
"000774",2566000,"07/04/2026 22:50:17"
"000775",10000,"07/04/2026 22:50:17"
"000776",15900,"07/04/2026 22:50:17"
"000777",45000,"07/04/2026 22:50:17"
"000778",63000,"07/04/2026 22:50:17"
"000779",58565,"07/04/2026 22:50:17"
"000780",23000,"07/04/2026 22:50:17"
"000781",6500000,"07/04/2026 22:50:17"
"000782",25700,"07/04/2026 22:50:17"
"000783",8500,"07/04/2026 22:50:17"
"000784",69300,"07/04/2026 22:50:17"
"000785",85400,"07/04/2026 22:50:17"
"000786",96200,"07/04/2026 22:50:17"
"000787",89000,"07/04/2026 22:50:17"
"000788",58000,"07/04/2026 22:50:17"
"000789",47000,"07/04/2026 22:50:17"
"000790",69400,"07/04/2026 22:50:17"
"000791",25000,"07/04/2026 22:50:17"
"000792",36000,"07/04/2026 22:50:17"
"000793",41000,"07/04/2026 22:50:17"
"000794",250000,"07/04/2026 22:50:17"
"000795",2566000,"07/04/2026 22:50:17"
"000796",10000,"07/04/2026 22:50:17"
"000797",15900,"07/04/2026 22:50:17"
"000798",45000,"07/04/2026 22:50:17"
"000799",63000,"07/04/2026 22:50:17"
"000800",58565,"07/04/2026 22:50:17"
"000801",23000,"07/04/2026 22:50:17"
"000802",6500000,"07/04/2026 22:50:17"
"000803",25700,"07/04/2026 22:50:17"
"000804",8500,"07/04/2026 22:50:17"
"000805",69300,"07/04/2026 22:50:17"
"000806",85400,"07/04/2026 22:50:17"
"000807",96200,"07/04/2026 22:50:17"
"000808",89000,"07/04/2026 22:50:17"
"000809",58000,"07/04/2026 22:50:17"
"000810",47000,"07/04/2026 22:50:17"
"000811",69400,"07/04/2026 22:50:17"
"000812",25000,"07/04/2026 22:50:17"
"000813",36000,"07/04/2026 22:50:17"
"000814",41000,"07/04/2026 22:50:17"
"000815",82000,"07/04/2026 22:50:17"
"000816",93000,"07/04/2026 22:50:17"
"000817",71000,"07/04/2026 22:50:17"
"000818",37000,"07/04/2026 22:50:17"
"000819",24000,"07/04/2026 22:50:17"
"000820",68000,"07/04/2026 22:50:17"
"000821",91000,"07/04/2026 22:50:17"
"000822",42000,"07/04/2026 22:50:17"
"000823",53000,"07/04/2026 22:50:17"
"000824",75000,"07/04/2026 22:50:17"
"000825",860000,"07/04/2026 22:50:17"
"000826",45600,"07/04/2026 22:50:17"
"000827",78900,"07/04/2026 22:50:17"
"000828",12300,"07/04/2026 22:50:17"
"000829",85000,"07/04/2026 22:50:17"
"000830",97000,"07/04/2026 22:50:17"
"000831",96000,"07/04/2026 22:50:17"
"000832",85000,"07/04/2026 22:50:17"
"000833",250000,"07/04/2026 22:50:17"
"000834",2566000,"07/04/2026 22:50:17"
"000835",10000,"07/04/2026 22:50:17"
"000836",15900,"07/04/2026 22:50:17"
"000837",45000,"07/04/2026 22:50:17"
"000838",63000,"07/04/2026 22:50:17"
"000839",58565,"07/04/2026 22:50:17"
"000840",23000,"07/04/2026 22:50:17"
"000841",6500000,"07/04/2026 22:50:17"
"000842",25700,"07/04/2026 22:50:17"
"000843",8500,"07/04/2026 22:50:17"
"000844",69300,"07/04/2026 22:50:17"
"000845",85400,"07/04/2026 22:50:17"
"000846",96200,"07/04/2026 22:50:17"
"000847",89000,"07/04/2026 22:50:17"
"000848",58000,"07/04/2026 22:50:17"
"000849",47000,"07/04/2026 22:50:17"
"000850",69400,"07/04/2026 22:50:17"
"000851",25000,"07/04/2026 22:50:17"
"000852",36000,"07/04/2026 22:50:17"
"000853",41000,"07/04/2026 22:50:17"
"000854",82000,"07/04/2026 22:50:17"
"000855",93000,"07/04/2026 22:50:17"
"000856",71000,"07/04/2026 22:50:17"
"000857",37000,"07/04/2026 22:50:17"
"000858",24000,"07/04/2026 22:50:17"
"000859",68000,"07/04/2026 22:50:17"
"000860",91000,"07/04/2026 22:50:17"
"000861",42000,"07/04/2026 22:50:17"
"000862",53000,"07/04/2026 22:50:17"
"000863",75000,"07/04/2026 22:50:17"
"000864",860000,"07/04/2026 22:50:17"
"000865",45600,"07/04/2026 22:50:17"
"000866",78900,"07/04/2026 22:50:17"
"000867",12300,"07/04/2026 22:50:17"
"000868",85000,"07/04/2026 22:50:17"
"000869",97000,"07/04/2026 22:50:17"
"000870",96000,"07/04/2026 22:50:17"
"000871",85000,"07/04/2026 22:50:17"
"000872",250000,"07/04/2026 22:50:17"
"000873",2566000,"07/04/2026 22:50:17"
"000874",10000,"07/04/2026 22:50:17"
"000875",15900,"07/04/2026 22:50:17"
"000876",45000,"07/04/2026 22:50:17"
"000877",63000,"07/04/2026 22:50:17"
"000878",58565,"07/04/2026 22:50:17"
"000879",23000,"07/04/2026 22:50:17"
"000880",6500000,"07/04/2026 22:50:17"
"000881",25700,"07/04/2026 22:50:17"
"000882",8500,"07/04/2026 22:50:17"
"000883",69300,"07/04/2026 22:50:17"
"000884",85400,"07/04/2026 22:50:17"
"000885",96200,"07/04/2026 22:50:17"
"000886",89000,"07/04/2026 22:50:17"
"000887",58000,"07/04/2026 22:50:17"
"000888",47000,"07/04/2026 22:50:17"
"000889",69400,"07/04/2026 22:50:17"
"000890",25000,"07/04/2026 22:50:17"
"000891",36000,"07/04/2026 22:50:17"
"000892",41000,"07/04/2026 22:50:17"
"000893",250000,"07/04/2026 22:50:17"
"000894",2566000,"07/04/2026 22:50:17"
"000895",10000,"07/04/2026 22:50:17"
"000896",15900,"07/04/2026 22:50:17"
"000897",45000,"07/04/2026 22:50:17"
"000898",63000,"07/04/2026 22:50:17"
"000899",58565,"07/04/2026 22:50:17"
"000900",23000,"07/04/2026 22:50:17"
"000901",6500000,"07/04/2026 22:50:17"
"000902",25700,"07/04/2026 22:50:17"
"000903",8500,"07/04/2026 22:50:17"
"000904",69300,"07/04/2026 22:50:17"
"000905",85400,"07/04/2026 22:50:17"
"000906",96200,"07/04/2026 22:50:17"
"000907",89000,"07/04/2026 22:50:17"
"000908",58000,"07/04/2026 22:50:17"
"000909",47000,"07/04/2026 22:50:17"
"000910",69400,"07/04/2026 22:50:17"
"000911",25000,"07/04/2026 22:50:17"
"000912",36000,"07/04/2026 22:50:17"
"000913",41000,"07/04/2026 22:50:17"
"000914",82000,"07/04/2026 22:50:17"
"000915",93000,"07/04/2026 22:50:17"
"000916",71000,"07/04/2026 22:50:17"
"000917",37000,"07/04/2026 22:50:17"
"000918",24000,"07/04/2026 22:50:17"
"000919",68000,"07/04/2026 22:50:17"
"000920",91000,"07/04/2026 22:50:17"
"000921",42000,"07/04/2026 22:50:17"
"000922",53000,"07/04/2026 22:50:17"
"000923",75000,"07/04/2026 22:50:17"
"000924",860000,"07/04/2026 22:50:17"
"000925",45600,"07/04/2026 22:50:17"
"000926",78900,"07/04/2026 22:50:17"
"000927",12300,"07/04/2026 22:50:17"
"000928",85000,"07/04/2026 22:50:17"
"000929",97000,"07/04/2026 22:50:17"
"000930",96000,"07/04/2026 22:50:17"
"000931",85000,"07/04/2026 22:50:17"
"000932",250000,"07/04/2026 22:50:17"
"000933",2566000,"07/04/2026 22:50:17"
"000934",10000,"07/04/2026 22:50:17"
"000935",15900,"07/04/2026 22:50:17"
"000936",45000,"07/04/2026 22:50:17"
"000937",63000,"07/04/2026 22:50:17"
"000938",58565,"07/04/2026 22:50:17"
"000939",23000,"07/04/2026 22:50:17"
"000940",6500000,"07/04/2026 22:50:17"
"000941",25700,"07/04/2026 22:50:17"
"000942",8500,"07/04/2026 22:50:17"
"000943",69300,"07/04/2026 22:50:17"
"000944",85400,"07/04/2026 22:50:17"
"000945",96200,"07/04/2026 22:50:17"
"000946",89000,"07/04/2026 22:50:17"
"000947",58000,"07/04/2026 22:50:17"
"000948",47000,"07/04/2026 22:50:17"
"000949",69400,"07/04/2026 22:50:17"
"000950",25000,"07/04/2026 22:50:17"
"000951",36000,"07/04/2026 22:50:17"
"000952",41000,"07/04/2026 22:50:17"
"000953",82000,"07/04/2026 22:50:17"
"000954",93000,"07/04/2026 22:50:17"
"000955",71000,"07/04/2026 22:50:17"
"000956",37000,"07/04/2026 22:50:17"
"000957",24000,"07/04/2026 22:50:17"
"000958",68000,"07/04/2026 22:50:17"
"000959",91000,"07/04/2026 22:50:17"
"000960",42000,"07/04/2026 22:50:17"
"000961",53000,"07/04/2026 22:50:17"
"000962",75000,"07/04/2026 22:50:17"
"000963",860000,"07/04/2026 22:50:17"
"000964",45600,"07/04/2026 22:50:17"
"000965",78900,"07/04/2026 22:50:17"
"000966",12300,"07/04/2026 22:50:17"
"000967",85000,"07/04/2026 22:50:17"
"000968",97000,"07/04/2026 22:50:17"
"000969",96000,"07/04/2026 22:50:17"
"000970",85000,"07/04/2026 22:50:17"
"000971",250000,"07/04/2026 22:50:17"
"000972",2566000,"07/04/2026 22:50:17"
"000973",10000,"07/04/2026 22:50:17"
"000974",15900,"07/04/2026 22:50:17"
"000975",45000,"07/04/2026 22:50:17"
"000976",63000,"07/04/2026 22:50:17"
"000977",58565,"07/04/2026 22:50:17"
"000978",23000,"07/04/2026 22:50:17"
"000979",6500000,"07/04/2026 22:50:17"
"000980",25700,"07/04/2026 22:50:17"
"000981",8500,"07/04/2026 22:50:17"
"000982",69300,"07/04/2026 22:50:17"
"000983",85400,"07/04/2026 22:50:17"
"000984",96200,"07/04/2026 22:50:17"
"000985",89000,"07/04/2026 22:50:17"
"000986",58000,"07/04/2026 22:50:17"
"000987",47000,"07/04/2026 22:50:17"
"000988",69400,"07/04/2026 22:50:17"
"000989",25000,"07/04/2026 22:50:17"
"000990",36000,"07/04/2026 22:50:17"
"000991",41000,"07/04/2026 22:50:17"
"000992",250000,"07/04/2026 22:50:17"
"000993",2566000,"07/04/2026 22:50:17"
"000994",10000,"07/04/2026 22:50:17"
"000995",15900,"07/04/2026 22:50:17"
"000996",45000,"07/04/2026 22:50:17"
"000997",63000,"07/04/2026 22:50:17"
"000998",58565,"07/04/2026 22:50:17"
"000999",23000,"07/04/2026 22:50:17"
"0001000",6500000,"07/04/2026 22:50:17"
"0001001",25700,"07/04/2026 22:50:17"
"0001002",8500,"07/04/2026 22:50:17"
"0001003",69300,"07/04/2026 22:50:17"
"0001004",85400,"07/04/2026 22:50:17"
"0001005",96200,"07/04/2026 22:50:17"
"0001006",89000,"07/04/2026 22:50:17"
"0001007",58000,"07/04/2026 22:50:17"
"0001008",47000,"07/04/2026 22:50:17"
"0001009",69400,"07/04/2026 22:50:17"
"0001010",25000,"07/04/2026 22:50:17"
"0001011",36000,"07/04/2026 22:50:17"
"0001012",41000,"07/04/2026 22:50:17"
"0001013",82000,"07/04/2026 22:50:17"
"0001014",93000,"07/04/2026 22:50:17"
"0001015",71000,"07/04/2026 22:50:17"
"0001016",37000,"07/04/2026 22:50:17"
"0001017",24000,"07/04/2026 22:50:17"
"0001018",68000,"07/04/2026 22:50:17"
"0001019",91000,"07/04/2026 22:50:17"
"0001020",42000,"07/04/2026 22:50:17"
"0001021",53000,"07/04/2026 22:50:17"
"0001022",75000,"07/04/2026 22:50:17"
"0001023",860000,"07/04/2026 22:50:17"
"0001024",45600,"07/04/2026 22:50:17"
"0001025",78900,"07/04/2026 22:50:17"
"0001026",12300,"07/04/2026 22:50:17"
"0001027",85000,"07/04/2026 22:50:17"
"0001028",97000,"07/04/2026 22:50:17"
"0001029",96000,"07/04/2026 22:50:17"
"0001030",85000,"07/04/2026 22:50:17"
"0001031",250000,"07/04/2026 22:50:17"
"0001032",2566000,"07/04/2026 22:50:17"
"0001033",10000,"07/04/2026 22:50:17"
"0001034",15900,"07/04/2026 22:50:17"
"0001035",45000,"07/04/2026 22:50:17"
"0001036",63000,"07/04/2026 22:50:17"
"0001037",58565,"07/04/2026 22:50:17"
"0001038",23000,"07/04/2026 22:50:17"
"0001039",6500000,"07/04/2026 22:50:17"
"0001040",25700,"07/04/2026 22:50:17"
"0001041",8500,"07/04/2026 22:50:17"
"0001042",69300,"07/04/2026 22:50:17"
"0001043",85400,"07/04/2026 22:50:17"
"0001044",96200,"07/04/2026 22:50:17"
"0001045",89000,"07/04/2026 22:50:17"
"0001046",58000,"07/04/2026 22:50:17"
"0001047",47000,"07/04/2026 22:50:17"
"0001048",69400,"07/04/2026 22:50:17"
"0001049",25000,"07/04/2026 22:50:17"
"0001050",36000,"07/04/2026 22:50:17"
"0001051",41000,"07/04/2026 22:50:17"
"0001052",82000,"07/04/2026 22:50:17"
"0001053",93000,"07/04/2026 22:50:17"
"0001054",71000,"07/04/2026 22:50:17"
"0001055",37000,"07/04/2026 22:50:17"
"0001056",24000,"07/04/2026 22:50:17"
"0001057",68000,"07/04/2026 22:50:17"
"0001058",91000,"07/04/2026 22:50:17"
"0001059",42000,"07/04/2026 22:50:17"
"0001060",53000,"07/04/2026 22:50:17"
"0001061",75000,"07/04/2026 22:50:17"
"0001062",860000,"07/04/2026 22:50:17"
"0001063",45600,"07/04/2026 22:50:17"
"0001064",78900,"07/04/2026 22:50:17"
"0001065",12300,"07/04/2026 22:50:17"
"0001066",85000,"07/04/2026 22:50:17"
"0001067",97000,"07/04/2026 22:50:17"
"0001068",96000,"07/04/2026 22:50:17"
"0001069",85000,"07/04/2026 22:50:17"
"0001070",250000,"07/04/2026 22:50:17"
"0001071",2566000,"07/04/2026 22:50:17"
"0001072",10000,"07/04/2026 22:50:17"
"0001073",15900,"07/04/2026 22:50:17"
"0001074",45000,"07/04/2026 22:50:17"
"0001075",63000,"07/04/2026 22:50:17"
"0001076",58565,"07/04/2026 22:50:17"
"0001077",23000,"07/04/2026 22:50:17"
"0001078",6500000,"07/04/2026 22:50:17"
"0001079",25700,"07/04/2026 22:50:17"
"0001080",8500,"07/04/2026 22:50:17"
"0001081",69300,"07/04/2026 22:50:17"
"0001082",85400,"07/04/2026 22:50:17"
"0001083",96200,"07/04/2026 22:50:17"
"0001084",89000,"07/04/2026 22:50:17"
"0001085",58000,"07/04/2026 22:50:17"
"0001086",47000,"07/04/2026 22:50:17"
"0001087",69400,"07/04/2026 22:50:17"
"0001088",25000,"07/04/2026 22:50:17"
"0001089",36000,"07/04/2026 22:50:17"
"0001090",41000,"07/04/2026 22:50:17"
"0001091",250000,"07/04/2026 22:50:17"
"0001092",2566000,"07/04/2026 22:50:17"
"0001093",10000,"07/04/2026 22:50:17"
"0001094",15900,"07/04/2026 22:50:17"
"0001095",45000,"07/04/2026 22:50:17"
"0001096",63000,"07/04/2026 22:50:17"
"0001097",58565,"07/04/2026 22:50:17"
"0001098",23000,"07/04/2026 22:50:17"
"0001099",6500000,"07/04/2026 22:50:17"
"0001100",25700,"07/04/2026 22:50:17"
"0001101",8500,"07/04/2026 22:50:17"
"0001102",69300,"07/04/2026 22:50:17"
"0001103",85400,"07/04/2026 22:50:17"
"0001104",96200,"07/04/2026 22:50:17"
"0001105",89000,"07/04/2026 22:50:17"
"0001106",58000,"07/04/2026 22:50:17"
"0001107",47000,"07/04/2026 22:50:17"
"0001108",69400,"07/04/2026 22:50:17"
"0001109",25000,"07/04/2026 22:50:17"
"0001110",36000,"07/04/2026 22:50:17"
"0001111",41000,"07/04/2026 22:50:17"
"0001112",82000,"07/04/2026 22:50:17"
"0001113",93000,"07/04/2026 22:50:17"
"0001114",71000,"07/04/2026 22:50:17"
"0001115",37000,"07/04/2026 22:50:17"
"0001116",24000,"07/04/2026 22:50:17"
"0001117",68000,"07/04/2026 22:50:17"
"0001118",91000,"07/04/2026 22:50:17"
"0001119",42000,"07/04/2026 22:50:17"
"0001120",53000,"07/04/2026 22:50:17"
"0001121",75000,"07/04/2026 22:50:17"
"0001122",860000,"07/04/2026 22:50:17"
"0001123",45600,"07/04/2026 22:50:17"
"0001124",78900,"07/04/2026 22:50:17"
"0001125",12300,"07/04/2026 22:50:17"
"0001126",85000,"07/04/2026 22:50:17"
"0001127",97000,"07/04/2026 22:50:17"
"0001128",96000,"07/04/2026 22:50:17"
"0001129",85000,"07/04/2026 22:50:17"
"0001130",250000,"07/04/2026 22:50:17"
"0001131",2566000,"07/04/2026 22:50:17"
"0001132",10000,"07/04/2026 22:50:17"
"0001133",15900,"07/04/2026 22:50:17"
"0001134",45000,"07/04/2026 22:50:17"
"0001135",63000,"07/04/2026 22:50:17"
"0001136",58565,"07/04/2026 22:50:17"
"0001137",23000,"07/04/2026 22:50:17"
"0001138",6500000,"07/04/2026 22:50:17"
"0001139",25700,"07/04/2026 22:50:17"
"0001140",8500,"07/04/2026 22:50:17"
"0001141",69300,"07/04/2026 22:50:17"
"0001142",85400,"07/04/2026 22:50:17"
"0001143",96200,"07/04/2026 22:50:17"
"0001144",89000,"07/04/2026 22:50:17"
"0001145",58000,"07/04/2026 22:50:17"
"0001146",47000,"07/04/2026 22:50:17"
"0001147",69400,"07/04/2026 22:50:17"
"0001148",25000,"07/04/2026 22:50:17"
"0001149",36000,"07/04/2026 22:50:17"
"0001150",41000,"07/04/2026 22:50:17"
"0001151",82000,"07/04/2026 22:50:17"
"0001152",93000,"07/04/2026 22:50:17"
"0001153",71000,"07/04/2026 22:50:17"
"0001154",37000,"07/04/2026 22:50:17"
"0001155",24000,"07/04/2026 22:50:17"
"0001156",68000,"07/04/2026 22:50:17"
"0001157",91000,"07/04/2026 22:50:17"
"0001158",42000,"07/04/2026 22:50:17"
"0001159",53000,"07/04/2026 22:50:17"
"0001160",75000,"07/04/2026 22:50:17"
"0001161",860000,"07/04/2026 22:50:17"
"0001162",45600,"07/04/2026 22:50:17"
"0001163",78900,"07/04/2026 22:50:17"
"0001164",12300,"07/04/2026 22:50:17"
"0001165",85000,"07/04/2026 22:50:17"
"0001166",97000,"07/04/2026 22:50:17"
"0001167",96000,"07/04/2026 22:50:17"
"0001168",85000,"07/04/2026 22:50:17"
"0001169",250000,"07/04/2026 22:50:17"
"0001170",2566000,"07/04/2026 22:50:17"
"0001171",10000,"07/04/2026 22:50:17"
"0001172",15900,"07/04/2026 22:50:17"
"0001173",45000,"07/04/2026 22:50:17"
"0001174",63000,"07/04/2026 22:50:17"
"0001175",58565,"07/04/2026 22:50:17"
"0001176",23000,"07/04/2026 22:50:17"
"0001177",6500000,"07/04/2026 22:50:17"
"0001178",25700,"07/04/2026 22:50:17"
"0001179",8500,"07/04/2026 22:50:17"
